Entity,Code,Year,Oil per capita (kWh)
Colombia,COL,1980,3462.3613
Colombia,COL,1981,3402.2395
Colombia,COL,1982,3291.3894
Colombia,COL,1983,3345.0132
Colombia,COL,1984,3142.0205
Colombia,COL,1985,3141.3752
Colombia,COL,1986,3133.9585
Colombia,COL,1987,3265.7551
Colombia,COL,1988,3351.633
Colombia,COL,1989,3370.7148
Colombia,COL,1990,3505.986
Colombia,COL,1991,3437.4526
Colombia,COL,1992,3667.881
Colombia,COL,1993,3702.8923
Colombia,COL,1994,3804.1992
Colombia,COL,1995,4007.7825
Colombia,COL,1996,4177.3384
Colombia,COL,1997,4083.2908
Colombia,COL,1998,3986.4238
Colombia,COL,1999,3513.854
Colombia,COL,2000,3383.3352
Colombia,COL,2001,3313.3071
Colombia,COL,2002,3232.3052
Colombia,COL,2003,3181.4775
Colombia,COL,2004,3394.2905
Colombia,COL,2005,3316.6792
Colombia,COL,2006,3495.7966
Colombia,COL,2007,3535.0159
Colombia,COL,2008,3443.9136
Colombia,COL,2009,3415.9353
Colombia,COL,2010,3565.2268
Colombia,COL,2011,3719.0686
Colombia,COL,2012,3933.9966
Colombia,COL,2013,4079.071
Colombia,COL,2014,4279.6616
Colombia,COL,2015,3802.904
Colombia,COL,2016,4635.05
Colombia,COL,2017,4476.6567
Colombia,COL,2018,4457.5396
Colombia,COL,2019,4371.8633
Colombia,COL,2020,3635.8503
Colombia,COL,2021,4629.0684
Colombia,COL,2022,5146.969
Croatia,HRV,1990,11136.418
Croatia,HRV,1991,7946.341
Croatia,HRV,1992,8022.8643
Croatia,HRV,1993,8487.067
Croatia,HRV,1994,8706.839
Croatia,HRV,1995,9671.001
Croatia,HRV,1996,9265.483
Croatia,HRV,1997,9994.579
Croatia,HRV,1998,11389.538
Croatia,HRV,1999,11411.3
Croatia,HRV,2000,10278.102
Croatia,HRV,2001,10630.14
Croatia,HRV,2002,11194.183
Croatia,HRV,2003,12448.312
Croatia,HRV,2004,11726.155
Croatia,HRV,2005,12107.517
Croatia,HRV,2006,12330.796
Croatia,HRV,2007,12659.102
Croatia,HRV,2008,12036.544
Croatia,HRV,2009,11786.414
Croatia,HRV,2010,10046.026
Croatia,HRV,2011,9590.1
Croatia,HRV,2012,8634.263
Croatia,HRV,2013,8349.673
Croatia,HRV,2014,8791.516
Croatia,HRV,2015,9195.953
Croatia,HRV,2016,9302.916
Croatia,HRV,2017,10018.335
Croatia,HRV,2018,9781.406
Croatia,HRV,2019,9618.869
Croatia,HRV,2020,8310.474
Croatia,HRV,2021,8865.453
Croatia,HRV,2022,9916.524
Cyprus,CYP,1965,7581.157
Cyprus,CYP,1966,8575.083
Cyprus,CYP,1967,9219.807
Cyprus,CYP,1968,10162.369
Cyprus,CYP,1969,11918.084
Cyprus,CYP,1970,12491.854
Cyprus,CYP,1971,14817.3125
Cyprus,CYP,1972,16578.896
Cyprus,CYP,1973,17702.572
Cyprus,CYP,1974,15746.498
Cyprus,CYP,1975,13225.367
Cyprus,CYP,1976,13366.282
Cyprus,CYP,1977,14924.848
Cyprus,CYP,1978,15127.761
Cyprus,CYP,1979,15176.443
Cyprus,CYP,1980,15130.458
Cyprus,CYP,1981,14342.979
Cyprus,CYP,1982,16968.06
Cyprus,CYP,1983,17570.262
Cyprus,CYP,1984,17524.965
Cyprus,CYP,1985,17062.049
Cyprus,CYP,1986,18132.37
Cyprus,CYP,1987,21023.766
Cyprus,CYP,1988,22175.938
Cyprus,CYP,1989,22577.295
Cyprus,CYP,1990,23544.809
Cyprus,CYP,1991,23763.72
Cyprus,CYP,1992,26937.865
Cyprus,CYP,1993,27695.244
Cyprus,CYP,1994,26781.723
Cyprus,CYP,1995,27812.77
Cyprus,CYP,1996,27772.773
Cyprus,CYP,1997,27819.953
Cyprus,CYP,1998,29829.2
Cyprus,CYP,1999,30701.148
Cyprus,CYP,2000,31471.45
Cyprus,CYP,2001,31086.318
Cyprus,CYP,2002,30211.928
Cyprus,CYP,2003,31565.375
Cyprus,CYP,2004,30151.006
Cyprus,CYP,2005,33246
Cyprus,CYP,2006,32267.543
Cyprus,CYP,2007,32263.762
Cyprus,CYP,2008,32389.553
Cyprus,CYP,2009,31136.773
Cyprus,CYP,2010,29657.582
Cyprus,CYP,2011,28771.883
Cyprus,CYP,2012,26535.666
Cyprus,CYP,2013,23296.922
Cyprus,CYP,2014,23168.846
Cyprus,CYP,2015,23524.773
Cyprus,CYP,2016,25432.547
Cyprus,CYP,2017,25879.092
Cyprus,CYP,2018,25388.752
Cyprus,CYP,2019,25052.219
Cyprus,CYP,2020,21195.21
Cyprus,CYP,2021,21742.61
Cyprus,CYP,2022,22948.918
Czechia,CZE,1965,4848.8306
Czechia,CZE,1966,5337.34
Czechia,CZE,1967,5925.5303
Czechia,CZE,1968,6534.2363
Czechia,CZE,1969,7001.5356
Czechia,CZE,1970,8404.527
Czechia,CZE,1971,9233.353
Czechia,CZE,1972,10066.822
Czechia,CZE,1973,11261.708
Czechia,CZE,1974,11477.027
Czechia,CZE,1975,12582.107
Czechia,CZE,1976,13216.777
Czechia,CZE,1977,13750.4375
Czechia,CZE,1978,14158.032
Czechia,CZE,1979,14325.444
Czechia,CZE,1980,13285.758
Czechia,CZE,1981,13083.881
Czechia,CZE,1982,11972.737
Czechia,CZE,1983,11717.93
Czechia,CZE,1984,12454.549
Czechia,CZE,1985,12217.417
Czechia,CZE,1986,11733.676
Czechia,CZE,1987,11781.512
Czechia,CZE,1988,11321.841
Czechia,CZE,1989,10812.43
Czechia,CZE,1990,9768.352
Czechia,CZE,1991,8171.207
Czechia,CZE,1992,7824.805
Czechia,CZE,1993,7915.913
Czechia,CZE,1994,8184.3174
Czechia,CZE,1995,9231.763
Czechia,CZE,1996,9678.326
Czechia,CZE,1997,9244.373
Czechia,CZE,1998,9556.411
Czechia,CZE,1999,9526.616
Czechia,CZE,2000,9226.3545
Czechia,CZE,2001,9767.073
Czechia,CZE,2002,9450.003
Czechia,CZE,2003,10102.549
Czechia,CZE,2004,11118.31
Czechia,CZE,2005,11591.0205
Czechia,CZE,2006,11403.439
Czechia,CZE,2007,11287.887
Czechia,CZE,2008,11295.553
Czechia,CZE,2009,10860.127
Czechia,CZE,2010,10212.707
Czechia,CZE,2011,10316.133
Czechia,CZE,2012,10173.649
Czechia,CZE,2013,9704.528
Czechia,CZE,2014,10266.687
Czechia,CZE,2015,9965.651
Czechia,CZE,2016,9353.765
Czechia,CZE,2017,10947.917
Czechia,CZE,2018,11022.143
Czechia,CZE,2019,11161.138
Czechia,CZE,2020,9731.735
Czechia,CZE,2021,10747.457
Czechia,CZE,2022,10943.296
Denmark,DNK,1965,25886.615
Denmark,DNK,1966,29238.055
Denmark,DNK,1967,30677.271
Denmark,DNK,1968,33118.42
Denmark,DNK,1969,39587.496
Denmark,DNK,1970,43794.633
Denmark,DNK,1971,42986.266
Denmark,DNK,1972,45209.35
Denmark,DNK,1973,41572.777
Denmark,DNK,1974,37451.332
Denmark,DNK,1975,36835.137
Denmark,DNK,1976,39033.113
Denmark,DNK,1977,38861.16
Denmark,DNK,1978,38661.934
Denmark,DNK,1979,36906.105
Denmark,DNK,1980,31476.83
Denmark,DNK,1981,29640.693
Denmark,DNK,1982,25537.969
Denmark,DNK,1983,24169.479
Denmark,DNK,1984,23907.154
Denmark,DNK,1985,24646.658
Denmark,DNK,1986,24321.594
Denmark,DNK,1987,22392.785
Denmark,DNK,1988,22238.799
Denmark,DNK,1989,21379.91
Denmark,DNK,1990,20899.76
Denmark,DNK,1991,21147.723
Denmark,DNK,1992,20889.682
Denmark,DNK,1993,21793.178
Denmark,DNK,1994,23096.025
Denmark,DNK,1995,23949.334
Denmark,DNK,1996,25888.244
Denmark,DNK,1997,24875.83
Denmark,DNK,1998,23966.783
Denmark,DNK,1999,23692.848
Denmark,DNK,2000,22943.725
Denmark,DNK,2001,21923.39
Denmark,DNK,2002,21145.166
Denmark,DNK,2003,20381.963
Denmark,DNK,2004,19950.574
Denmark,DNK,2005,19020.105
Denmark,DNK,2006,19521.758
Denmark,DNK,2007,19447.115
Denmark,DNK,2008,18464.027
Denmark,DNK,2009,16720.885
Denmark,DNK,2010,16914.47
Denmark,DNK,2011,16199.26
Denmark,DNK,2012,14956.445
Denmark,DNK,2013,14894.773
Denmark,DNK,2014,14836.997
Denmark,DNK,2015,14930.959
Denmark,DNK,2016,14945.721
Denmark,DNK,2017,14702.649
Denmark,DNK,2018,14842.803
Denmark,DNK,2019,14780.077
Denmark,DNK,2020,12141.649
Denmark,DNK,2021,12945.626
Denmark,DNK,2022,13412.151
Ecuador,ECU,1965,1484.0002
Ecuador,ECU,1966,1504.7495
Ecuador,ECU,1967,1578.3721
Ecuador,ECU,1968,1831.9188
Ecuador,ECU,1969,1883.1025
Ecuador,ECU,1970,2086.3882
Ecuador,ECU,1971,2240.9985
Ecuador,ECU,1972,2239.4204
Ecuador,ECU,1973,2423.0767
Ecuador,ECU,1974,2683.5388
Ecuador,ECU,1975,2553.9116
Ecuador,ECU,1976,2807.9067
Ecuador,ECU,1977,3409.5596
Ecuador,ECU,1978,3393.4495
Ecuador,ECU,1979,3518.2744
Ecuador,ECU,1980,4394.276
Ecuador,ECU,1981,4784.221
Ecuador,ECU,1982,5090.9116
Ecuador,ECU,1983,4545.553
Ecuador,ECU,1984,4453.616
Ecuador,ECU,1985,5339.299
Ecuador,ECU,1986,5289.011
Ecuador,ECU,1987,5203.9004
Ecuador,ECU,1988,5996.9995
Ecuador,ECU,1989,6092.4727
Ecuador,ECU,1990,6087.8003
Ecuador,ECU,1991,6663.9604
Ecuador,ECU,1992,6509.5264
Ecuador,ECU,1993,6408.0835
Ecuador,ECU,1994,6834.5283
Ecuador,ECU,1995,6601.2373
Ecuador,ECU,1996,7279.717
Ecuador,ECU,1997,8155.347
Ecuador,ECU,1998,8066.5767
Ecuador,ECU,1999,6928.476
Ecuador,ECU,2000,6204.2754
Ecuador,ECU,2001,6334.025
Ecuador,ECU,2002,6181.851
Ecuador,ECU,2003,6209.2925
Ecuador,ECU,2004,6449.233
Ecuador,ECU,2005,6909.315
Ecuador,ECU,2006,7198.004
Ecuador,ECU,2007,7192.263
Ecuador,ECU,2008,7284.3726
Ecuador,ECU,2009,7284.4644
Ecuador,ECU,2010,8280.867
Ecuador,ECU,2011,8353.965
Ecuador,ECU,2012,8510.372
Ecuador,ECU,2013,8880.364
Ecuador,ECU,2014,9215.967
Ecuador,ECU,2015,8808.404
Ecuador,ECU,2016,8153.548
Ecuador,ECU,2017,7838.1772
Ecuador,ECU,2018,8327.636
Ecuador,ECU,2019,7917.125
Ecuador,ECU,2020,6301.339
Ecuador,ECU,2021,7707.311
Ecuador,ECU,2022,8139.018
Egypt,EGY,1965,2641.0715
Egypt,EGY,1966,2762.7751
Egypt,EGY,1967,2200.7441
Egypt,EGY,1968,2246.667
Egypt,EGY,1969,1628.9778
Egypt,EGY,1970,2060.4316
Egypt,EGY,1971,2083.4136
Egypt,EGY,1972,2330.0464
Egypt,EGY,1973,2143.5977
Egypt,EGY,1974,2313.7236
Egypt,EGY,1975,2501.9045
Egypt,EGY,1976,2893.8528
Egypt,EGY,1977,3022.278
Egypt,EGY,1978,3047.3372
Egypt,EGY,1979,3259.0068
Egypt,EGY,1980,3549.6614
Egypt,EGY,1981,3990.2073
Egypt,EGY,1982,4420.8145
Egypt,EGY,1983,4721.3667
Egypt,EGY,1984,4966.3228
Egypt,EGY,1985,4910.24
Egypt,EGY,1986,4791.6924
Egypt,EGY,1987,4928.9404
Egypt,EGY,1988,4771.6997
Egypt,EGY,1989,4816.7925
Egypt,EGY,1990,4813.286
Egypt,EGY,1991,4617.382
Egypt,EGY,1992,4331.1484
Egypt,EGY,1993,3961.9111
Egypt,EGY,1994,4045.1511
Egypt,EGY,1995,4291.5693
Egypt,EGY,1996,4439.801
Egypt,EGY,1997,4587.388
Egypt,EGY,1998,4725.064
Egypt,EGY,1999,4732.8076
Egypt,EGY,2000,4536.264
Egypt,EGY,2001,4196.52
Egypt,EGY,2002,4088.628
Egypt,EGY,2003,4105.6396
Egypt,EGY,2004,4236.1616
Egypt,EGY,2005,4397.125
Egypt,EGY,2006,4183.7046
Egypt,EGY,2007,4430.7046
Egypt,EGY,2008,4599.1797
Egypt,EGY,2009,4721.119
Egypt,EGY,2010,4763.1255
Egypt,EGY,2011,4649.4023
Egypt,EGY,2012,4641.975
Egypt,EGY,2013,4585.69
Egypt,EGY,2014,4699.1562
Egypt,EGY,2015,4708.6704
Egypt,EGY,2016,4765.292
Egypt,EGY,2017,4434.243
Egypt,EGY,2018,3877.5315
Egypt,EGY,2019,3599.718
Egypt,EGY,2020,3046.0422
Egypt,EGY,2021,3227.689
Egypt,EGY,2022,3795.3647
Estonia,EST,1985,26508.285
Estonia,EST,1986,26048.29
Estonia,EST,1987,26109.428
Estonia,EST,1988,26133.85
Estonia,EST,1989,26806.611
Estonia,EST,1990,26321.922
Estonia,EST,1991,23262.787
Estonia,EST,1992,12707.232
Estonia,EST,1993,13791.408
Estonia,EST,1994,12817.357
Estonia,EST,1995,10231.534
Estonia,EST,1996,11213.254
Estonia,EST,1997,11112.656
Estonia,EST,1998,11239.405
Estonia,EST,1999,10555.653
Estonia,EST,2000,9542.015
Estonia,EST,2001,11107.306
Estonia,EST,2002,12516.158
Estonia,EST,2003,11821.5625
Estonia,EST,2004,12069.067
Estonia,EST,2005,12366.405
Estonia,EST,2006,12998.523
Estonia,EST,2007,13937.05
Estonia,EST,2008,13305.759
Estonia,EST,2009,11979.382
Estonia,EST,2010,12376.637
Estonia,EST,2011,12103.676
Estonia,EST,2012,14401.983
Estonia,EST,2013,14268.9795
Estonia,EST,2014,13246.959
Estonia,EST,2015,13221.269
Estonia,EST,2016,12884.209
Estonia,EST,2017,13430.256
Estonia,EST,2018,13216.981
Estonia,EST,2019,11747.008
Estonia,EST,2020,12357.099
Estonia,EST,2021,11934.214
Estonia,EST,2022,11014.897
Europe,,1965,10920.449
Europe,,1966,11803.585
Europe,,1967,12722.977
Europe,,1968,13764.105
Europe,,1969,15040.1045
Europe,,1970,16551.52
Europe,,1971,17294.986
Europe,,1972,18446.639
Europe,,1973,19638.021
Europe,,1974,19207.9
Europe,,1975,18892.715
Europe,,1976,19814.344
Europe,,1977,19809.395
Europe,,1978,20774.158
Europe,,1979,21153.959
Europe,,1980,20411.146
Europe,,1981,19474.986
Europe,,1982,18721.438
Europe,,1983,18201.123
Europe,,1984,18198.668
Europe,,1985,17066.941
Europe,,1986,17490.55
Europe,,1987,17463.172
Europe,,1988,17384.701
Europe,,1989,17344.273
Europe,,1990,17454.129
Europe,,1991,17186.47
Europe,,1992,16496.182
Europe,,1993,15412.524
Europe,,1994,14947.87
Europe,,1995,14746.086
Europe,,1996,14512.176
Europe,,1997,14582.081
Europe,,1998,14742.008
Europe,,1999,14596.691
Europe,,2000,14380.003
Europe,,2001,14648.684
Europe,,2002,14493.483
Europe,,2003,14636.974
Europe,,2004,14703.927
Europe,,2005,14766.223
Europe,,2006,14889.11
Europe,,2007,14567.928
Europe,,2008,14464.522
Europe,,2009,13718.398
Europe,,2010,13670.6455
Europe,,2011,13495.102
Europe,,2012,13186.109
Europe,,2013,12884.084
Europe,,2014,12781.898
Europe,,2015,12820.174
Europe,,2016,13042.989
Europe,,2017,13214.415
Europe,,2018,13221.239
Europe,,2019,13213.003
Europe,,2020,11687.891
Europe,,2021,12237.087
Europe,,2022,12674.961
European Union (27),,1965,10366.765
European Union (27),,1966,11336.305
European Union (27),,1967,12219.502
European Union (27),,1968,13422.153
European Union (27),,1969,14985.074
European Union (27),,1970,16647.375
European Union (27),,1971,17422.766
European Union (27),,1972,18570.383
European Union (27),,1973,19883.45
European Union (27),,1974,18596.248
European Union (27),,1975,18066.531
European Union (27),,1976,19380.64
European Union (27),,1977,18962.432
European Union (27),,1978,19861.352
European Union (27),,1979,20341.71
European Union (27),,1980,19040.857
European Union (27),,1981,17669.62
European Union (27),,1982,16537.87
European Union (27),,1983,15928.671
European Union (27),,1984,15543.967
European Union (27),,1985,16101.117
European Union (27),,1986,16595.701
European Union (27),,1987,16589.783
European Union (27),,1988,16593.32
European Union (27),,1989,16570.115
European Union (27),,1990,16878.799
European Union (27),,1991,16862.486
European Union (27),,1992,16866.033
European Union (27),,1993,16562.027
European Union (27),,1994,16605.71
European Union (27),,1995,16939.213
European Union (27),,1996,17239.037
European Union (27),,1997,17364.375
European Union (27),,1998,17858.043
European Union (27),,1999,17708.465
European Union (27),,2000,17445.334
European Union (27),,2001,17656.314
European Union (27),,2002,17481.357
European Union (27),,2003,17507.424
European Union (27),,2004,17557.957
European Union (27),,2005,17527.91
European Union (27),,2006,17488.928
European Union (27),,2007,17040.22
European Union (27),,2008,16799.113
European Union (27),,2009,15777.983
European Union (27),,2010,15675.908
European Union (27),,2011,15162.746
European Union (27),,2012,14556.195
European Union (27),,2013,14173.098
European Union (27),,2014,13901.626
European Union (27),,2015,14122.192
European Union (27),,2016,14354.456
European Union (27),,2017,14624.581
European Union (27),,2018,14587.575
European Union (27),,2019,14527.904
European Union (27),,2020,12708.151
European Union (27),,2021,13342.775
European Union (27),,2022,13745.021
Finland,FIN,1965,14784.592
Finland,FIN,1966,17867.395
Finland,FIN,1967,18617.457
Finland,FIN,1968,21009.336
Finland,FIN,1969,24418.78
Finland,FIN,1970,27564.227
Finland,FIN,1971,28492.316
Finland,FIN,1972,30143.303
Finland,FIN,1973,33531.203
Finland,FIN,1974,29068.223
Finland,FIN,1975,29925.209
Finland,FIN,1976,32009.98
Finland,FIN,1977,31282.115
Finland,FIN,1978,31376.066
Finland,FIN,1979,33136.86
Finland,FIN,1980,31809.1
Finland,FIN,1981,30296.373
Finland,FIN,1982,27885.64
Finland,FIN,1983,25743.926
Finland,FIN,1984,25964.836
Finland,FIN,1985,26123.795
Finland,FIN,1986,27267.201
Finland,FIN,1987,27076.842
Finland,FIN,1988,26660.314
Finland,FIN,1989,26525.12
Finland,FIN,1990,26803.184
Finland,FIN,1991,26452.838
Finland,FIN,1992,26028.865
Finland,FIN,1993,24648.55
Finland,FIN,1994,25428.05
Finland,FIN,1995,23016.812
Finland,FIN,1996,23879.314
Finland,FIN,1997,23460.25
Finland,FIN,1998,24408.54
Finland,FIN,1999,24620.809
Finland,FIN,2000,24424.4
Finland,FIN,2001,23908.166
Finland,FIN,2002,24405.643
Finland,FIN,2003,25129.504
Finland,FIN,2004,23358.857
Finland,FIN,2005,24147.254
Finland,FIN,2006,23327.89
Finland,FIN,2007,23427.303
Finland,FIN,2008,22540.205
Finland,FIN,2009,21134.1
Finland,FIN,2010,21846.396
Finland,FIN,2011,21266.648
Finland,FIN,2012,20328.781
Finland,FIN,2013,21052.459
Finland,FIN,2014,19783.594
Finland,FIN,2015,19817.645
Finland,FIN,2016,20799.695
Finland,FIN,2017,20105.297
Finland,FIN,2018,19970.795
Finland,FIN,2019,19799.998
Finland,FIN,2020,17737.309
Finland,FIN,2021,16559.738
Finland,FIN,2022,16791.373
France,FRA,1965,13230.585
France,FRA,1966,14032.039
France,FRA,1967,15957.047
France,FRA,1968,17129.475
France,FRA,1969,19619.191
France,FRA,1970,22095.24
France,FRA,1971,23871.531
France,FRA,1972,26277.914
France,FRA,1973,29065.955
France,FRA,1974,27432.71
France,FRA,1975,24935.639
France,FRA,1976,26853.498
France,FRA,1977,25674.201
France,FRA,1978,26629.889
France,FRA,1979,26364.854
France,FRA,1980,24370.137
France,FRA,1981,21877.236
France,FRA,1982,20147.336
France,FRA,1983,19566.309
France,FRA,1984,18778.145
France,FRA,1985,18379.193
France,FRA,1986,18660.537
France,FRA,1987,18696.047
France,FRA,1988,18493.883
France,FRA,1989,18901.102
France,FRA,1990,19102.861
France,FRA,1991,20147.012
France,FRA,1992,20038.455
France,FRA,1993,19248.756
France,FRA,1994,18557.295
France,FRA,1995,18646.643
France,FRA,1996,18969.363
France,FRA,1997,19037.445
France,FRA,1998,19647.16
France,FRA,1999,19830.76
France,FRA,2000,19414.863
France,FRA,2001,19394.596
France,FRA,2002,18745.64
France,FRA,2003,18666.562
France,FRA,2004,18713.713
France,FRA,2005,18332.121
France,FRA,2006,18156.97
France,FRA,2007,17580.762
France,FRA,2008,17132.621
France,FRA,2009,16351.803
France,FRA,2010,15701.271
France,FRA,2011,15282.92
France,FRA,2012,14700.299
France,FRA,2013,14448.967
France,FRA,2014,13924.745
France,FRA,2015,13876.133
France,FRA,2016,13741.933
France,FRA,2017,13766.923
France,FRA,2018,13694.012
France,FRA,2019,13552.99
France,FRA,2020,11548.623
France,FRA,2021,12561.827
France,FRA,2022,12514.184
Germany,DEU,1965,13421.934
Germany,DEU,1966,14902.783
Germany,DEU,1967,15386.381
Germany,DEU,1968,17143.453
Germany,DEU,1969,19188.488
Germany,DEU,1970,20998.516
Germany,DEU,1971,21812.521
Germany,DEU,1972,22987.469
Germany,DEU,1973,24497.393
Germany,DEU,1974,22240.043
Germany,DEU,1975,21631.055
Germany,DEU,1976,23415.7
Germany,DEU,1977,23169.727
Germany,DEU,1978,24212.123
Germany,DEU,1979,25026.436
Germany,DEU,1980,22681.818
Germany,DEU,1981,20613.951
Germany,DEU,1982,19505.854
Germany,DEU,1983,19112.07
Germany,DEU,1984,19048.396
Germany,DEU,1985,19613.146
Germany,DEU,1986,20618.914
Germany,DEU,1987,20002.432
Germany,DEU,1988,19915.422
Germany,DEU,1989,18606.807
Germany,DEU,1990,19368.646
Germany,DEU,1991,20145.045
Germany,DEU,1992,20218.871
Germany,DEU,1993,20439.385
Germany,DEU,1994,20177.176
Germany,DEU,1995,20106.803
Germany,DEU,1996,20404.188
Germany,DEU,1997,20248.111
Germany,DEU,1998,20248.139
Germany,DEU,1999,19631.764
Germany,DEU,2000,19256.928
Germany,DEU,2001,19517.533
Germany,DEU,2002,18881.572
Germany,DEU,2003,18534.434
Germany,DEU,2004,18340.73
Germany,DEU,2005,17978.31
Germany,DEU,2006,17951.174
Germany,DEU,2007,16252.727
Germany,DEU,2008,17226.207
Germany,DEU,2009,16488.162
Germany,DEU,2010,16694.041
Germany,DEU,2011,16128.915
Germany,DEU,2012,16008.096
Germany,DEU,2013,16335.122
Germany,DEU,2014,15860.452
Germany,DEU,2015,15797.383
Germany,DEU,2016,16073.068
Germany,DEU,2017,16363.7295
Germany,DEU,2018,15521.518
Germany,DEU,2019,15571.444
Germany,DEU,2020,14068.139
Germany,DEU,2021,13913.443
Germany,DEU,2022,14191.266
Greece,GRC,1965,6130.847
Greece,GRC,1966,6698.6294
Greece,GRC,1967,7878.8833
Greece,GRC,1968,8063.662
Greece,GRC,1969,8572.945
Greece,GRC,1970,9264.901
Greece,GRC,1971,10197.792
Greece,GRC,1972,11757.824
Greece,GRC,1973,13606.611
Greece,GRC,1974,12676.496
Greece,GRC,1975,13315.447
Greece,GRC,1976,14036.713
Greece,GRC,1977,14153.1455
Greece,GRC,1978,15239.106
Greece,GRC,1979,15925.888
Greece,GRC,1980,15576.48
Greece,GRC,1981,14952.967
Greece,GRC,1982,14850.821
Greece,GRC,1983,14092.234
Greece,GRC,1984,14287.224
Greece,GRC,1985,14377.998
Greece,GRC,1986,14449.626
Greece,GRC,1987,15550.849
Greece,GRC,1988,15916.022
Greece,GRC,1989,17376.889
Greece,GRC,1990,18126.375
Greece,GRC,1991,18337.42
Greece,GRC,1992,18564.168
Greece,GRC,1993,18792.363
Greece,GRC,1994,19069.71
Greece,GRC,1995,19744.06
Greece,GRC,1996,20352.13
Greece,GRC,1997,20418.66
Greece,GRC,1998,21251.402
Greece,GRC,1999,20648.934
Greece,GRC,2000,21402.994
Greece,GRC,2001,21637.17
Greece,GRC,2002,21693.514
Greece,GRC,2003,22748.791
Greece,GRC,2004,22287.547
Greece,GRC,2005,22413.496
Greece,GRC,2006,23454.67
Greece,GRC,2007,23751.588
Greece,GRC,2008,22808.393
Greece,GRC,2009,21419.996
Greece,GRC,2010,19460.156
Greece,GRC,2011,18589.996
Greece,GRC,2012,16265.725
Greece,GRC,2013,15095.658
Greece,GRC,2014,15037.597
Greece,GRC,2015,15749.463
Greece,GRC,2016,15806.608
Greece,GRC,2017,16272.863
Greece,GRC,2018,16173.083
Greece,GRC,2019,16757.652
Greece,GRC,2020,13646.887
Greece,GRC,2021,14551.806
Greece,GRC,2022,16467.082
High-income countries,,1965,16990.766
High-income countries,,1966,18037.35
High-income countries,,1967,19154.955
High-income countries,,1968,20611.018
High-income countries,,1969,22164.152
High-income countries,,1970,23812.363
High-income countries,,1971,24688.092
High-income countries,,1972,26204.31
High-income countries,,1973,27911.69
High-income countries,,1974,26457.07
High-income countries,,1975,25314.893
High-income countries,,1976,26815.34
High-income countries,,1977,27292.146
High-income countries,,1978,28071.008
High-income countries,,1979,28042.666
High-income countries,,1980,25788.334
High-income countries,,1981,24105.94
High-income countries,,1982,22744.61
High-income countries,,1983,22236.445
High-income countries,,1984,22654.305
High-income countries,,1985,22482.568
High-income countries,,1986,23135.969
High-income countries,,1987,23283.959
High-income countries,,1988,24027.47
High-income countries,,1989,24158.914
High-income countries,,1990,24198.264
High-income countries,,1991,24050.63
High-income countries,,1992,24400.271
High-income countries,,1993,24289.62
High-income countries,,1994,24910.914
High-income countries,,1995,25189.521
High-income countries,,1996,25685.777
High-income countries,,1997,25879.525
High-income countries,,1998,25867.117
High-income countries,,1999,26151.248
High-income countries,,2000,25989.064
High-income countries,,2001,25963.713
High-income countries,,2002,25841.242
High-income countries,,2003,26072.158
High-income countries,,2004,26500.646
High-income countries,,2005,26406.42
High-income countries,,2006,26139.023
High-income countries,,2007,25829.852
High-income countries,,2008,24872.902
High-income countries,,2009,23649.916
High-income countries,,2010,23936.031
High-income countries,,2011,23546.314
High-income countries,,2012,23278.594
High-income countries,,2013,23104.633
High-income countries,,2014,22973.17
High-income countries,,2015,23279.967
High-income countries,,2016,23504.99
High-income countries,,2017,23552.93
High-income countries,,2018,23531.879
High-income countries,,2019,23125.504
High-income countries,,2020,20401.047
High-income countries,,2021,21597.37
High-income countries,,2022,22116.678
Hong Kong,HKG,1965,6904.8584
Hong Kong,HKG,1966,7407.1895
Hong Kong,HKG,1967,8692.909
Hong Kong,HKG,1968,9316.174
Hong Kong,HKG,1969,10871.491
Hong Kong,HKG,1970,11564.239
Hong Kong,HKG,1971,11975.7705
Hong Kong,HKG,1972,13323.273
Hong Kong,HKG,1973,13488.538
Hong Kong,HKG,1974,13465.14
Hong Kong,HKG,1975,12369.02
Hong Kong,HKG,1976,14257.463
Hong Kong,HKG,1977,15049.051
Hong Kong,HKG,1978,15299.178
Hong Kong,HKG,1979,15333.522
Hong Kong,HKG,1980,15340.32
Hong Kong,HKG,1981,15952.387
Hong Kong,HKG,1982,15278.271
Hong Kong,HKG,1983,13384.426
Hong Kong,HKG,1984,12215.077
Hong Kong,HKG,1985,11320.157
Hong Kong,HKG,1986,10900.346
Hong Kong,HKG,1987,10527.873
Hong Kong,HKG,1988,11890.972
Hong Kong,HKG,1989,12489.185
Hong Kong,HKG,1990,12928.807
Hong Kong,HKG,1991,12740.885
Hong Kong,HKG,1992,16124.211
Hong Kong,HKG,1993,16567.688
Hong Kong,HKG,1994,17451.266
Hong Kong,HKG,1995,18454.201
Hong Kong,HKG,1996,17827.049
Hong Kong,HKG,1997,17349.18
Hong Kong,HKG,1998,16379.324
Hong Kong,HKG,1999,17176.184
Hong Kong,HKG,2000,17662.34
Hong Kong,HKG,2001,20779.887
Hong Kong,HKG,2002,22553.63
Hong Kong,HKG,2003,22572.191
Hong Kong,HKG,2004,26469.006
Hong Kong,HKG,2005,23801.719
Hong Kong,HKG,2006,25638.521
Hong Kong,HKG,2007,27318.572
Hong Kong,HKG,2008,24586.09
Hong Kong,HKG,2009,27723.178
