Entity,Code,Year,Gas per capita (kWh)
Morocco,MAR,1969,34.583626
Morocco,MAR,1970,33.683907
Morocco,MAR,1971,32.02731
Morocco,MAR,1972,33.817974
Morocco,MAR,1973,41.241642
Morocco,MAR,1974,46.16389
Morocco,MAR,1975,39.843323
Morocco,MAR,1976,43.478924
Morocco,MAR,1977,46.193
Morocco,MAR,1978,42.50709
Morocco,MAR,1979,38.36123
Morocco,MAR,1980,32.792927
Morocco,MAR,1981,40.99853
Morocco,MAR,1982,37.05529
Morocco,MAR,1983,38.134037
Morocco,MAR,1984,37.162025
Morocco,MAR,1985,41.02223
Morocco,MAR,1986,38.861706
Morocco,MAR,1987,30.961964
Morocco,MAR,1988,31.050623
Morocco,MAR,1989,22.531708
Morocco,MAR,1990,20.486013
Morocco,MAR,1991,12.892642
Morocco,MAR,1992,8.333997
Morocco,MAR,1993,8.018983
Morocco,MAR,1994,7.7166224
Morocco,MAR,1995,4.8108854
Morocco,MAR,1996,6.026262
Morocco,MAR,1997,10.946935
Morocco,MAR,1998,11.84349
Morocco,MAR,1999,13.615324
Morocco,MAR,2000,15.47467
Morocco,MAR,2001,15.109705
Morocco,MAR,2002,19.092327
Morocco,MAR,2003,18.075085
Morocco,MAR,2004,22.896217
Morocco,MAR,2005,147.8327
Morocco,MAR,2006,181.0638
Morocco,MAR,2007,201.63725
Morocco,MAR,2008,196.58951
Morocco,MAR,2009,213.21204
Morocco,MAR,2010,227.29945
Morocco,MAR,2011,283.8647
Morocco,MAR,2012,374.53833
Morocco,MAR,2013,358.3203
Morocco,MAR,2014,342.75845
Morocco,MAR,2015,339.40723
Morocco,MAR,2016,341.12234
Morocco,MAR,2017,334.403
Morocco,MAR,2018,298.2438
Morocco,MAR,2019,278.94183
Morocco,MAR,2020,214.41475
Morocco,MAR,2021,213.04594
Morocco,MAR,2022,59.45216
Netherlands,NLD,1965,1221.9166
Netherlands,NLD,1966,2302.3733
Netherlands,NLD,1967,4019.6924
Netherlands,NLD,1968,6678.6094
Netherlands,NLD,1969,9725.591
Netherlands,NLD,1970,13529.156
Netherlands,NLD,1971,17483.924
Netherlands,NLD,1972,22515.453
Netherlands,NLD,1973,24808.271
Netherlands,NLD,1974,26178.914
Netherlands,NLD,1975,27098.84
Netherlands,NLD,1976,27939.043
Netherlands,NLD,1977,27846.824
Netherlands,NLD,1978,27719.203
Netherlands,NLD,1979,27421.094
Netherlands,NLD,1980,24906.928
Netherlands,NLD,1981,23562.803
Netherlands,NLD,1982,22383.047
Netherlands,NLD,1983,23815.623
Netherlands,NLD,1984,25177.46
Netherlands,NLD,1985,26408.178
Netherlands,NLD,1986,26193.014
Netherlands,NLD,1987,26878.113
Netherlands,NLD,1988,24160.607
Netherlands,NLD,1989,24634.861
Netherlands,NLD,1990,24628.08
Netherlands,NLD,1991,27294.873
Netherlands,NLD,1992,26395.94
Netherlands,NLD,1993,26968.932
Netherlands,NLD,1994,25878.543
Netherlands,NLD,1995,26415.258
Netherlands,NLD,1996,29101.33
Netherlands,NLD,1997,27107.922
Netherlands,NLD,1998,26610.664
Netherlands,NLD,1999,25851.574
Netherlands,NLD,2000,25782.32
Netherlands,NLD,2001,26167.195
Netherlands,NLD,2002,25781.35
Netherlands,NLD,2003,25846.002
Netherlands,NLD,2004,26350.754
Netherlands,NLD,2005,25492.547
Netherlands,NLD,2006,24383.875
Netherlands,NLD,2007,23674.58
Netherlands,NLD,2008,24536.443
Netherlands,NLD,2009,25010.783
Netherlands,NLD,2010,28138.648
Netherlands,NLD,2011,24505.494
Netherlands,NLD,2012,23403.418
Netherlands,NLD,2013,23189.11
Netherlands,NLD,2014,20247.502
Netherlands,NLD,2015,19818.088
Netherlands,NLD,2016,20524.51
Netherlands,NLD,2017,21082.9
Netherlands,NLD,2018,20570.545
Netherlands,NLD,2019,21392.553
Netherlands,NLD,2020,20677.316
Netherlands,NLD,2021,19936.164
Netherlands,NLD,2022,15456.154
New Zealand,NZL,1970,251.55202
New Zealand,NZL,1971,314.54663
New Zealand,NZL,1972,559.83014
New Zealand,NZL,1973,637.7147
New Zealand,NZL,1974,1052.8029
New Zealand,NZL,1975,1122.5093
New Zealand,NZL,1976,2982.9507
New Zealand,NZL,1977,4883.719
New Zealand,NZL,1978,4574.3867
New Zealand,NZL,1979,3031.8628
New Zealand,NZL,1980,2763.8748
New Zealand,NZL,1981,3378.2983
New Zealand,NZL,1982,6098.0093
New Zealand,NZL,1983,6550.57
New Zealand,NZL,1984,8320.719
New Zealand,NZL,1985,10552.415
New Zealand,NZL,1986,12681.628
New Zealand,NZL,1987,12200.649
New Zealand,NZL,1988,13314.81
New Zealand,NZL,1989,13613.118
New Zealand,NZL,1990,13083.165
New Zealand,NZL,1991,13886.034
New Zealand,NZL,1992,14482.691
New Zealand,NZL,1993,13963.109
New Zealand,NZL,1994,12917.005
New Zealand,NZL,1995,12147.992
New Zealand,NZL,1996,13645.001
New Zealand,NZL,1997,14514.638
New Zealand,NZL,1998,12680.022
New Zealand,NZL,1999,14408.182
New Zealand,NZL,2000,15239.589
New Zealand,NZL,2001,15938.231
New Zealand,NZL,2002,14988.15
New Zealand,NZL,2003,11100.662
New Zealand,NZL,2004,9976.481
New Zealand,NZL,2005,9092.239
New Zealand,NZL,2006,9127.883
New Zealand,NZL,2007,9985.162
New Zealand,NZL,2008,9165.032
New Zealand,NZL,2009,9328.381
New Zealand,NZL,2010,10068.227
New Zealand,NZL,2011,9178.951
New Zealand,NZL,2012,10123.306
New Zealand,NZL,2013,10574.858
New Zealand,NZL,2014,11583.404
New Zealand,NZL,2015,10460.288
New Zealand,NZL,2016,10276.934
New Zealand,NZL,2017,10517.985
New Zealand,NZL,2018,9305.034
New Zealand,NZL,2019,9688.184
New Zealand,NZL,2020,9034.809
New Zealand,NZL,2021,7552.6333
New Zealand,NZL,2022,6984.465
North America,,1965,15360.788
North America,,1966,16294.021
North America,,1967,16886.207
North America,,1968,17831.691
North America,,1969,18966.836
North America,,1970,19683.24
North America,,1971,19992.27
North America,,1972,20019.896
North America,,1973,19683.508
North America,,1974,18810.566
North America,,1975,17199.104
North America,,1976,17263.355
North America,,1977,16790.395
North America,,1978,16705.156
North America,,1979,17053.598
North America,,1980,16513.682
North America,,1981,15965.6045
North America,,1982,14925.404
North America,,1983,13909.105
North America,,1984,14665.569
North America,,1985,14100.521
North America,,1986,13058.249
North America,,1987,13611.152
North America,,1988,14119.199
North America,,1989,14767.101
North America,,1990,14544.565
North America,,1991,14638.209
North America,,1992,14907.538
North America,,1993,15098.583
North America,,1994,15285.162
North America,,1995,15693.291
North America,,1996,15774.972
North America,,1997,15688.538
North America,,1998,15275.402
North America,,1999,15251.785
North America,,2000,15714.959
North America,,2001,14890.708
North America,,2002,15292.651
North America,,2003,14925.362
North America,,2004,14862.479
North America,,2005,14633.229
North America,,2006,14471.998
North America,,2007,15142.107
North America,,2008,15095.653
North America,,2009,14771.133
North America,,2010,15265.797
North America,,2011,15542.59
North America,,2012,15956.049
North America,,2013,16323.482
North America,,2014,16536.895
North America,,2015,16785.209
North America,,2016,16633.318
North America,,2017,16477.377
North America,,2018,17920.86
North America,,2019,18352.023
North America,,2020,17851.309
North America,,2021,17945.127
North America,,2022,18653.652
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,95.139015
North Macedonia,MKD,1999,175.05598
North Macedonia,MKD,2000,281.90228
North Macedonia,MKD,2001,373.04147
North Macedonia,MKD,2002,380.266
North Macedonia,MKD,2003,337.48157
North Macedonia,MKD,2004,327.57208
North Macedonia,MKD,2005,349.7503
North Macedonia,MKD,2006,374.12378
North Macedonia,MKD,2007,476.8119
North Macedonia,MKD,2008,541.4328
North Macedonia,MKD,2009,358.12265
North Macedonia,MKD,2010,529.43066
North Macedonia,MKD,2011,611.5661
North Macedonia,MKD,2012,633.89044
North Macedonia,MKD,2013,716.6693
North Macedonia,MKD,2014,613.9288
North Macedonia,MKD,2015,617.6361
North Macedonia,MKD,2016,970.2134
North Macedonia,MKD,2017,1246.5989
North Macedonia,MKD,2018,1149.0432
North Macedonia,MKD,2019,1342.7487
North Macedonia,MKD,2020,1539.2444
North Macedonia,MKD,2021,1956.0194
North Macedonia,MKD,2022,1268.1095
Norway,NOR,1977,986.5768
Norway,NOR,1978,1650.4567
Norway,NOR,1979,1879.0066
Norway,NOR,1980,2012.4467
Norway,NOR,1981,2465.077
Norway,NOR,1982,2651.0596
Norway,NOR,1983,2974.7014
Norway,NOR,1984,2853.9656
Norway,NOR,1985,2999.4724
Norway,NOR,1986,3292.985
Norway,NOR,1987,3608.1318
Norway,NOR,1988,4519.772
Norway,NOR,1989,4985.38
Norway,NOR,1990,5261.6406
Norway,NOR,1991,5899.7495
Norway,NOR,1992,6313.4565
Norway,NOR,1993,6602.3486
Norway,NOR,1994,7047.5986
Norway,NOR,1995,7077.787
Norway,NOR,1996,7644.4863
Norway,NOR,1997,8780.578
Norway,NOR,1998,8914.718
Norway,NOR,1999,8457.664
Norway,NOR,2000,9433.571
Norway,NOR,2001,8697.987
Norway,NOR,2002,9232.894
Norway,NOR,2003,9889.596
Norway,NOR,2004,10395.949
Norway,NOR,2005,9451.153
Norway,NOR,2006,9293.212
Norway,NOR,2007,8867.265
Norway,NOR,2008,9016.169
Norway,NOR,2009,8550.727
Norway,NOR,2010,8379.187
Norway,NOR,2011,8140.402
Norway,NOR,2012,7999.909
Norway,NOR,2013,7839.295
Norway,NOR,2014,8305.661
Norway,NOR,2015,8739.19
Norway,NOR,2016,8360.971
Norway,NOR,2017,8706.559
Norway,NOR,2018,8349.888
Norway,NOR,2019,8553.554
Norway,NOR,2020,8199.967
Norway,NOR,2021,7803.566
Norway,NOR,2022,7337.223
Oceania,,1965,1.6738163
Oceania,,1966,2.186242
Oceania,,1967,2.1451187
Oceania,,1968,16.324104
Oceania,,1969,216.94937
Oceania,,1970,924.73016
Oceania,,1971,1334.9152
Oceania,,1972,1890.0128
Oceania,,1973,2348.3499
Oceania,,1974,2682.535
Oceania,,1975,2838.9478
Oceania,,1976,3547.4163
Oceania,,1977,4215.0093
Oceania,,1978,4388.2637
Oceania,,1979,4681.122
Oceania,,1980,5207.7207
Oceania,,1981,5613.6006
Oceania,,1982,5768.628
Oceania,,1983,6170.6626
Oceania,,1984,6255.1973
Oceania,,1985,6818.1465
Oceania,,1986,7496.993
Oceania,,1987,7449.0327
Oceania,,1988,7621.026
Oceania,,1989,8074.916
Oceania,,1990,7934.729
Oceania,,1991,7685.8623
Oceania,,1992,7870.86
Oceania,,1993,7931.6655
Oceania,,1994,8375.869
Oceania,,1995,8235.332
Oceania,,1996,8363.146
Oceania,,1997,8245.808
Oceania,,1998,8094.666
Oceania,,1999,8355.927
Oceania,,2000,8464.988
Oceania,,2001,8944.878
Oceania,,2002,8914.895
Oceania,,2003,8381.971
Oceania,,2004,8271.16
Oceania,,2005,7989.919
Oceania,,2006,8651.765
Oceania,,2007,9483.758
Oceania,,2008,9075.221
Oceania,,2009,9095.086
Oceania,,2010,9724.905
Oceania,,2011,9833.834
Oceania,,2012,9834.761
Oceania,,2013,10166.213
Oceania,,2014,10772.069
Oceania,,2015,10839.827
Oceania,,2016,10401.152
Oceania,,2017,10109.82
Oceania,,2018,9800.897
Oceania,,2019,11290.011
Oceania,,2020,10712.84
Oceania,,2021,9840.593
Oceania,,2022,10046.448
Oman,OMN,1978,3314.6116
Oman,OMN,1979,5283.099
Oman,OMN,1980,6349.8857
Oman,OMN,1981,7079.9307
Oman,OMN,1982,7319.405
Oman,OMN,1983,8590.729
Oman,OMN,1984,10214.692
Oman,OMN,1985,12236.569
Oman,OMN,1986,13411.591
Oman,OMN,1987,14143.474
Oman,OMN,1988,13442.829
Oman,OMN,1989,13214.891
Oman,OMN,1990,13564.06
Oman,OMN,1991,13094.194
Oman,OMN,1992,13663.452
Oman,OMN,1993,12564.398
Oman,OMN,1994,12774.701
Oman,OMN,1995,15346.991
Oman,OMN,1996,16485.19
Oman,OMN,1997,18756.217
Oman,OMN,1998,19265.01
Oman,OMN,1999,20337.297
Oman,OMN,2000,32740.176
Oman,OMN,2001,35489.855
Oman,OMN,2002,36728.02
Oman,OMN,2003,39170.023
Oman,OMN,2004,35010.02
Oman,OMN,2005,42852.645
Oman,OMN,2006,47002.75
Oman,OMN,2007,46676.33
Oman,OMN,2008,50472.453
Oman,OMN,2009,50221.27
Oman,OMN,2010,56840.133
Oman,OMN,2011,56386.152
Oman,OMN,2012,55763.31
Oman,OMN,2013,56927.742
Oman,OMN,2014,53162.395
Oman,OMN,2015,54979.52
Oman,OMN,2016,51972.324
Oman,OMN,2017,51412.668
Oman,OMN,2018,54326.504
Oman,OMN,2019,54307.63
Oman,OMN,2020,57040.336
Oman,OMN,2021,61867.227
Oman,OMN,2022,62308.61
Pakistan,PAK,1965,284.92834
Pakistan,PAK,1966,313.75623
Pakistan,PAK,1967,356.43918
Pakistan,PAK,1968,389.34613
Pakistan,PAK,1969,466.7457
Pakistan,PAK,1970,490.86688
Pakistan,PAK,1971,433.00717
Pakistan,PAK,1972,447.75867
Pakistan,PAK,1973,497.0854
Pakistan,PAK,1974,554.0228
Pakistan,PAK,1975,558.89734
Pakistan,PAK,1976,552.85474
Pakistan,PAK,1977,585.47064
Pakistan,PAK,1978,582.79706
Pakistan,PAK,1979,634.2809
Pakistan,PAK,1980,743.6118
Pakistan,PAK,1981,775.84357
Pakistan,PAK,1982,811.9146
Pakistan,PAK,1983,771.9226
Pakistan,PAK,1984,767.45764
Pakistan,PAK,1985,758.29724
Pakistan,PAK,1986,785.05426
Pakistan,PAK,1987,811.3631
Pakistan,PAK,1988,830.6084
Pakistan,PAK,1989,856.15796
Pakistan,PAK,1990,884.81836
Pakistan,PAK,1991,925.33716
Pakistan,PAK,1992,884.29694
Pakistan,PAK,1993,992.3166
Pakistan,PAK,1994,982.6559
Pakistan,PAK,1995,978.5341
Pakistan,PAK,1996,1031.3163
Pakistan,PAK,1997,998.47687
Pakistan,PAK,1998,1021.6797
Pakistan,PAK,1999,1132.3397
Pakistan,PAK,2000,1162.9532
Pakistan,PAK,2001,1190.4767
Pakistan,PAK,2002,1258.667
Pakistan,PAK,2003,1531.0936
Pakistan,PAK,2004,1797.6466
Pakistan,PAK,2005,1870.1494
Pakistan,PAK,2006,1871.1451
Pakistan,PAK,2007,1857.9272
Pakistan,PAK,2008,1861.3052
Pakistan,PAK,2009,1825.2197
Pakistan,PAK,2010,1817.8235
Pakistan,PAK,2011,1779.4138
Pakistan,PAK,2012,1809.8997
Pakistan,PAK,2013,1733.0355
Pakistan,PAK,2014,1680.0199
Pakistan,PAK,2015,1731.7297
Pakistan,PAK,2016,1810.1252
Pakistan,PAK,2017,1882.7825
Pakistan,PAK,2018,1983.6761
Pakistan,PAK,2019,1991.6842
Pakistan,PAK,2020,1811.6362
Pakistan,PAK,2021,1940.0016
Pakistan,PAK,2022,1627.7291
Peru,PER,1965,310.44214
Peru,PER,1966,315.06668
Peru,PER,1967,286.09058
Peru,PER,1968,309.51077
Peru,PER,1969,306.66
Peru,PER,1970,293.09955
Peru,PER,1971,341.08218
Peru,PER,1972,319.2072
Peru,PER,1973,304.3315
Peru,PER,1974,305.55185
Peru,PER,1975,367.75894
Peru,PER,1976,389.21292
Peru,PER,1977,377.0005
Peru,PER,1978,384.10953
Peru,PER,1979,346.42612
Peru,PER,1980,363.1576
Peru,PER,1981,406.84854
Peru,PER,1982,416.7047
Peru,PER,1983,267.88785
Peru,PER,1984,353.3457
Peru,PER,1985,269.0588
Peru,PER,1986,278.86545
Peru,PER,1987,270.99084
Peru,PER,1988,249.91364
Peru,PER,1989,207.1945
Peru,PER,1990,193.94443
Peru,PER,1991,178.15387
Peru,PER,1992,157.44286
Peru,PER,1993,162.50502
Peru,PER,1994,166.14714
Peru,PER,1995,157.86394
Peru,PER,1996,157.27815
Peru,PER,1997,91.44844
Peru,PER,1998,152.47464
Peru,PER,1999,150.68715
Peru,PER,2000,124.76111
Peru,PER,2001,131.82535
Peru,PER,2002,155.6366
Peru,PER,2003,182.23264
Peru,PER,2004,296.7493
Peru,PER,2005,518.68994
Peru,PER,2006,602.0363
Peru,PER,2007,900.40735
Peru,PER,2008,1134.9612
Peru,PER,2009,1152.6177
Peru,PER,2010,1855.5922
Peru,PER,2011,2134.7935
Peru,PER,2012,2306.527
Peru,PER,2013,2231.3357
Peru,PER,2014,2448.3257
Peru,PER,2015,2488.6575
Peru,PER,2016,2728.0916
Peru,PER,2017,2370.454
Peru,PER,2018,2492.0044
Peru,PER,2019,2501.5388
Peru,PER,2020,2140.9062
Peru,PER,2021,2379.5579
Peru,PER,2022,2825.502
Philippines,PHL,1994,0.78153557
Philippines,PHL,1995,0.73606795
Philippines,PHL,1996,1.215316
Philippines,PHL,1997,0.71960574
Philippines,PHL,1998,1.1974862
Philippines,PHL,1999,0.8996431
Philippines,PHL,2000,1.3077053
Philippines,PHL,2001,16.858591
Philippines,PHL,2002,207.4892
Philippines,PHL,2003,309.91687
Philippines,PHL,2004,280.5858
Philippines,PHL,2005,364.50095
Philippines,PHL,2006,334.996
Philippines,PHL,2007,394.19455
Philippines,PHL,2008,407.27866
Philippines,PHL,2009,402.6448
Philippines,PHL,2010,372.47244
Philippines,PHL,2011,395.0523
Philippines,PHL,2012,372.1689
Philippines,PHL,2013,337.06494
Philippines,PHL,2014,348.80325
Philippines,PHL,2015,322.47473
Philippines,PHL,2016,363.27573
Philippines,PHL,2017,353.61438
Philippines,PHL,2018,376.60962
Philippines,PHL,2019,381.95007
Philippines,PHL,2020,342.52606
Philippines,PHL,2021,281.7141
Philippines,PHL,2022,266.56326
Poland,POL,1965,548.679
Poland,POL,1966,646.43256
Poland,POL,1967,783.4722
Poland,POL,1968,1067.9369
Poland,POL,1969,1469.3497
Poland,POL,1970,1861.2534
Poland,POL,1971,2032.742
Poland,POL,1972,2121.5215
Poland,POL,1973,2187.0972
Poland,POL,1974,2227.4326
Poland,POL,1975,2362.73
Poland,POL,1976,2496.6611
Poland,POL,1977,2623.5996
Poland,POL,1978,2737.413
Poland,POL,1979,2829.4438
Poland,POL,1980,2872.1743
Poland,POL,1981,2684.2058
Poland,POL,1982,2658.0576
Poland,POL,1983,2692.9365
Poland,POL,1984,2775.5164
Poland,POL,1985,2792.1082
Poland,POL,1986,2938.7458
Poland,POL,1987,3016.4658
Poland,POL,1988,2982.9219
Poland,POL,1989,2918.3542
Poland,POL,1990,2730.8035
Poland,POL,1991,2539.5762
Poland,POL,1992,2359.97
Poland,POL,1993,2474.7124
Poland,POL,1994,2489.924
Poland,POL,1995,2724.052
Poland,POL,1996,2860.5264
Poland,POL,1997,2852.4954
Poland,POL,1998,2883.045
Poland,POL,1999,2808.7964
Poland,POL,2000,3008.2576
Poland,POL,2001,3121.3352
Poland,POL,2002,3043.3164
Poland,POL,2003,3390.8994
Poland,POL,2004,3579.9265
Poland,POL,2005,3688.5
Poland,POL,2006,3733.1719
Poland,POL,2007,3736.6294
Poland,POL,2008,4060.869
Poland,POL,2009,3915.0994
Poland,POL,2010,4205.635
Poland,POL,2011,4260.0117
Poland,POL,2012,4509.765
Poland,POL,2013,4509.612
Poland,POL,2014,4409.741
Poland,POL,2015,4435.1255
Poland,POL,2016,4738.285
Poland,POL,2017,4977.6616
Poland,POL,2018,5172.7153
Poland,POL,2019,5426.5586
Poland,POL,2020,5481.519
Poland,POL,2021,5840.547
Poland,POL,2022,4498.604
Portugal,PRT,1996,0
Portugal,PRT,1997,99.3283
Portugal,PRT,1998,789.6325
Portugal,PRT,1999,2196.5386
Portugal,PRT,2000,2241.6133
Portugal,PRT,2001,2482.5781
Portugal,PRT,2002,3002.826
Portugal,PRT,2003,2883.72
Portugal,PRT,2004,3602.6726
Portugal,PRT,2005,4074.553
Portugal,PRT,2006,3905.9744
Portugal,PRT,2007,4154.433
Portugal,PRT,2008,4538.6665
Portugal,PRT,2009,4503.0713
Portugal,PRT,2010,4900.418
Portugal,PRT,2011,4972.8076
Portugal,PRT,2012,4329.457
Portugal,PRT,2013,4126.6445
Portugal,PRT,2014,3964.0757
Portugal,PRT,2015,4649.9375
Portugal,PRT,2016,4910.418
Portugal,PRT,2017,6150.344
Portugal,PRT,2018,5636.0293
Portugal,PRT,2019,5962.166
Portugal,PRT,2020,5861.8667
Portugal,PRT,2021,5647.1533
Portugal,PRT,2022,5458.7275
Qatar,QAT,1965,12925.731
Qatar,QAT,1966,11607.581
Qatar,QAT,1967,14170.866
Qatar,QAT,1968,57181.7
Qatar,QAT,1969,84362.89
Qatar,QAT,1970,88136.234
Qatar,QAT,1971,78141.67
Qatar,QAT,1972,76952.96
Qatar,QAT,1973,99871.13
Qatar,QAT,1974,74921.36
Qatar,QAT,1975,106283.65
Qatar,QAT,1976,53661.508
Qatar,QAT,1977,70657.64
Qatar,QAT,1978,62832.32
Qatar,QAT,1979,173386.42
Qatar,QAT,1980,176852.61
Qatar,QAT,1981,151722.27
Qatar,QAT,1982,167355.73
Qatar,QAT,1983,163959.58
Qatar,QAT,1984,176237.23
Qatar,QAT,1985,154451.84
Qatar,QAT,1986,157007.67
Qatar,QAT,1987,146107.34
Qatar,QAT,1988,147155.44
Qatar,QAT,1989,150311.66
Qatar,QAT,1990,147627.84
Qatar,QAT,1991,172993.12
Qatar,QAT,1992,277142.5
Qatar,QAT,1993,287468.62
Qatar,QAT,1994,279067.66
Qatar,QAT,1995,271236.94
Qatar,QAT,1996,183342.75
Qatar,QAT,1997,188445.33
Qatar,QAT,1998,192859.36
Qatar,QAT,1999,209602.4
Qatar,QAT,2000,174894.22
Qatar,QAT,2001,154261.81
Qatar,QAT,2002,160598.83
Qatar,QAT,2003,174650.17
Qatar,QAT,2004,201971.81
Qatar,QAT,2005,210818.06
Qatar,QAT,2006,174953.55
Qatar,QAT,2007,156337.64
Qatar,QAT,2008,143307.94
Qatar,QAT,2009,132095.61
Qatar,QAT,2010,148267.06
Qatar,QAT,2011,160422.86
Qatar,QAT,2012,176333.86
Qatar,QAT,2013,173319.02
Qatar,QAT,2014,173558.53
Qatar,QAT,2015,179635.95
Qatar,QAT,2016,159410.77
Qatar,QAT,2017,152006.1
Qatar,QAT,2018,147152.78
Qatar,QAT,2019,149158.9
Qatar,QAT,2020,139471.55
Qatar,QAT,2021,148851.44
Qatar,QAT,2022,136157.25
Romania,ROU,1965,7348.9424
Romania,ROU,1966,7880.0615
Romania,ROU,1967,8630.232
Romania,ROU,1968,9053.8125
Romania,ROU,1969,10408.479
Romania,ROU,1970,10704.107
Romania,ROU,1971,11318.537
Romania,ROU,1972,11356.381
Romania,ROU,1973,11855.677
Romania,ROU,1974,12083.762
Romania,ROU,1975,12956.29
Romania,ROU,1976,14093.365
Romania,ROU,1977,14771.249
Romania,ROU,1978,15154.136
Romania,ROU,1979,14504.7705
Romania,ROU,1980,14973.605
Romania,ROU,1981,15654.146
Romania,ROU,1982,15854.508
Romania,ROU,1983,15736.478
Romania,ROU,1984,15634.937
Romania,ROU,1985,14498.724
Romania,ROU,1986,14718.639
Romania,ROU,1987,14411.231
Romania,ROU,1988,14414.404
Romania,ROU,1989,14314.219
Romania,ROU,1990,14686.803
Romania,ROU,1991,12116.27
Romania,ROU,1992,10810.738
Romania,ROU,1993,10429.331
Romania,ROU,1994,9536.656
Romania,ROU,1995,9930.374
Romania,ROU,1996,10073.971
Romania,ROU,1997,8316.243
Romania,ROU,1998,7863.7974
Romania,ROU,1999,7245.869
Romania,ROU,2000,7258.114
Romania,ROU,2001,7032.028
Romania,ROU,2002,7319.9263
Romania,ROU,2003,7974.4736
Romania,ROU,2004,7613.734
Romania,ROU,2005,7677.068
Romania,ROU,2006,7897.4263
Romania,ROU,2007,7154.8584
Romania,ROU,2008,6865.61
Romania,ROU,2009,6012.293
Romania,ROU,2010,6170.0366
Romania,ROU,2011,6387.2363
Romania,ROU,2012,6224.378
Romania,ROU,2013,5702.3755
Romania,ROU,2014,5437.6943
Romania,ROU,2015,5209.8784
Romania,ROU,2016,5300.892
Romania,ROU,2017,5731.435
Romania,ROU,2018,5897.444
Romania,ROU,2019,5518.7783
Romania,ROU,2020,5792.886
Romania,ROU,2021,5985.4214
Romania,ROU,2022,4969.307
Russia,RUS,1985,24919.09
Russia,RUS,1986,25006.81
Russia,RUS,1987,26219.215
Russia,RUS,1988,27450.781
Russia,RUS,1989,27693.053
Russia,RUS,1990,27985.072
Russia,RUS,1991,28625.08
Russia,RUS,1992,27657.975
Russia,RUS,1993,27545.75
Russia,RUS,1994,25890.102
Russia,RUS,1995,25070.781
Russia,RUS,1996,25265.768
Russia,RUS,1997,23347.865
Russia,RUS,1998,24349.13
Russia,RUS,1999,24329.775
Russia,RUS,2000,24937.293
Russia,RUS,2001,25449.959
Russia,RUS,2002,25872.281
Russia,RUS,2003,26602.549
Russia,RUS,2004,27406.236
Russia,RUS,2005,27844.291
Russia,RUS,2006,29422.355
Russia,RUS,2007,29962.559
Russia,RUS,2008,29544.896
Russia,RUS,2009,27785.637
Russia,RUS,2010,29594.564
Russia,RUS,2011,30386.602
Russia,RUS,2012,29842.498
Russia,RUS,2013,29513.523
Russia,RUS,2014,29261.395
Russia,RUS,2015,28249.074
Russia,RUS,2016,28988.273
Russia,RUS,2017,29638.572
Russia,RUS,2018,31204.402
Russia,RUS,2019,30486.193
Russia,RUS,2020,29081.938
Russia,RUS,2021,32708.826
Russia,RUS,2022,28196.805
Saudi Arabia,SAU,1965,1205.883
Saudi Arabia,SAU,1966,1395.6437
Saudi Arabia,SAU,1967,1616.279
Saudi Arabia,SAU,1968,1866.2405
Saudi Arabia,SAU,1969,2154.416
Saudi Arabia,SAU,1970,2515.725
Saudi Arabia,SAU,1971,2003.466
Saudi Arabia,SAU,1972,2160.1636
Saudi Arabia,SAU,1973,2412.2678
Saudi Arabia,SAU,1974,2891.8242
Saudi Arabia,SAU,1975,3259.8752
Saudi Arabia,SAU,1976,3340.592
Saudi Arabia,SAU,1977,4467.219
Saudi Arabia,SAU,1978,5855.3936
Saudi Arabia,SAU,1979,6838.9775
Saudi Arabia,SAU,1980,9081.854
Saudi Arabia,SAU,1981,10086.982
Saudi Arabia,SAU,1982,10191.939
Saudi Arabia,SAU,1983,9490.279
Saudi Arabia,SAU,1984,14045.078
Saudi Arabia,SAU,1985,13855.434
Saudi Arabia,SAU,1986,17755.223
Saudi Arabia,SAU,1987,18069.809
Saudi Arabia,SAU,1988,18788.59
Saudi Arabia,SAU,1989,18439.115
Saudi Arabia,SAU,1990,19896.57
Saudi Arabia,SAU,1991,20061.807
Saudi Arabia,SAU,1992,21027
Saudi Arabia,SAU,1993,21314.016
Saudi Arabia,SAU,1994,22121.377
Saudi Arabia,SAU,1995,21591.295
Saudi Arabia,SAU,1996,21735.648
Saudi Arabia,SAU,1997,21603.059
Saudi Arabia,SAU,1998,21726.137
Saudi Arabia,SAU,1999,20890.387
Saudi Arabia,SAU,2000,21960.656
Saudi Arabia,SAU,2001,23094.111
Saudi Arabia,SAU,2002,23809.404
Saudi Arabia,SAU,2003,24645.748
Saudi Arabia,SAU,2004,26369.926
Saudi Arabia,SAU,2005,27739.553
Saudi Arabia,SAU,2006,27494.113
Saudi Arabia,SAU,2007,26779.857
Saudi Arabia,SAU,2008,27851.812
Saudi Arabia,SAU,2009,26164.873
Saudi Arabia,SAU,2010,28314.02
Saudi Arabia,SAU,2011,29069.396
Saudi Arabia,SAU,2012,30616.072
Saudi Arabia,SAU,2013,30184.545
Saudi Arabia,SAU,2014,30275.26
Saudi Arabia,SAU,2015,30298.621
Saudi Arabia,SAU,2016,31516.684
Saudi Arabia,SAU,2017,31950.934
Saudi Arabia,SAU,2018,32011.988
Saudi Arabia,SAU,2019,31023.773
Saudi Arabia,SAU,2020,31405.3
